x1,x2,d,event,l
-0.6799499498368566,0.2664905790670529,0.27411500791840726,1,760387.1309963712
-1.8130056782465318,-0.7884090260571285,6.893861550392575,0,121650988.71296488
0.029219842001650412,1.7838584648162308,0.29884349281560835,1,33412253.418496463
-1.547817466142318,-0.04252595460784685,1.7748869347162426,1,101725667.84583688
0.33102575566586145,0.5448826639409221,0.1893605309953802,1,9353466.016757587
-0.33489939466293633,1.0571975646890832,0.11495541472119948,1,71684063.28449357
-0.0909602625375751,0.7892981423077423,0.022337653001983086,1,45685093.61249494
-0.5594150912907032,-1.4575223850180692,4.795453619279389,0,19305303.443855572
-1.4261119524663282,1.8299015282866538,0.004197040120795821,1,11558163.111258896
1.3067559592445226,-1.7687786255285447,0.26820349383900466,1,486809914.2500076
-0.3046075882453244,0.21424830187729985,1.5383822560204372,1,229352175.71243343
-1.8196401830439886,0.3195897332105063,1.7152641805735602,1,108128924.89946756
-0.8709932403627929,-0.08666672989669459,0.6608991638162195,1,12812910.846522644
-1.3015613522292002,-1.0529684836633886,11.737002051164671,0,61222243.257504985
0.23411820499322197,0.6811821753863788,1.0840423807871502,1,44215865.54640786
-0.6514102772828881,-1.2810141611567674,4.656964163943991,0,160110691.7587295
1.2960653748160316,0.3816406505089276,1.2114664699884194,1,42017588.21113556
-0.8104094760313312,-1.0532204579901812,7.692551241093681,0,121490275.28839289
1.1179932039961726,0.35907919560370577,0.06341069922930373,1,14639847.207496224
-1.4614332649228183,0.35286023036553305,0.24040346913757224,1,169565729.40146655
0.8362192778243762,1.6071370083901542,0.018782112782457675,1,22650357.11316202
-1.261128180192056,0.21078995699671013,0.6799109489951941,1,116682598.76074377
-0.20611892788976988,0.243065627945452,0.661221823720204,1,137314580.90324485
-0.8666596882513746,-1.0494707668492707,0.5602167398728101,1,120013720.6292231
-0.32529629198368776,0.37867853941920493,0.20645498274104127,1,14208219.887049772
-1.8254761792326597,-1.0604252052807042,2.830125146147852,0,176223412.9342528
1.7448725010503763,0.3336551201758807,0.10578383773433502,1,62454517.3450994
-0.7352366266605407,-0.6981231158634714,0.5199686359312939,1,158850009.2984086
0.45253240629836317,-0.8119115108858469,1.1234755152809304,1,9005300.748139542
-0.7254687521015768,-0.6650166475772992,0.5579143078284018,1,16885284.93661524
-0.6643285289750798,0.2986648139137065,0.1436084175521727,1,331730790.46213263
0.12612940879361506,-0.21007894382685985,1.1308835526581877,1,28117712.033534963
-2.380489312688688,-0.25952533003676875,16.788024684384247,0,163545938.87442762
-0.1169552258871516,1.2018240519492105,0.20218752822159006,1,45326040.03871676
1.4549929995592152,-0.8811762874377117,0.09679938531981322,1,220827779.4149817
0.5698409647435648,0.2201173981532156,0.11401189275771248,1,33417382.490105014
-0.7723139563798351,0.3505080429386909,4.330792952689572,0,14165967.100693779
-0.2617023909294994,0.13434695329328072,3.090595744247746,0,227645667.27476346
0.12049317023900308,-2.0099153706501016,1.899881330931996,1,92605230.60313047
-0.6164894630383091,1.037471489720229,1.49288701154199,1,18190199.292225767
