x1,x2,d,event,l
1.6152857243829706,-0.6942808614591426,0.24029606611919738,1,268416027.67980304
0.153563281839047,0.12827235779055343,0.05049668208214656,1,351726067.2711615
1.1581544873980676,-1.3259328386373588,0.03571582548209753,1,1098708696.3616464
-0.017847901902577377,-0.7976517902052903,0.62038924350114,1,160457675.43804148
2.040103884178324,-0.3141954399259159,0.13468278574918302,1,36019963.04884019
-2.136987358260157,-0.980042139057281,45.173408978813264,0,24387904.464351438
-1.7409491150293108,-0.8891107806639603,8.665377007818147,0,656062556.2241782
1.1261185911417801,-1.3040845779910817,0.48789967058133715,1,290494380.7459855
0.2003889178898822,1.2482224867887777,0.04218150028461144,1,13121038.353864172
0.4803715501950183,0.07434348559050406,0.015534667463068171,1,41974680.45329794
-0.08376811694470485,0.3815081656077789,0.4270069178546124,1,1102113.881588616
-0.11978442639874694,-0.16565165975981058,2.1243648440176184,0,10750526.705681385
1.6009525894549943,0.22924746604055787,0.20225272695185867,1,10620574.422486566
-1.113287331634053,0.12100112425430529,1.4212134419311344,1,23204228.28321993
-1.8072339827309707,-0.8821927720224443,8.718675479343089,0,251260326.40040544
-0.3185328568608792,-0.7463740665191744,2.1509552262799208,0,134651445.57880715
0.31026180244360974,0.10654692198087296,1.5516276812329546,1,13151250.05347244
1.0878557145904173,0.6215389543524701,0.6169937692344164,1,74333333.8129973
1.9396450207285356,1.3804678015788736,0.05542245570447088,1,43875592.20899387
1.7280505152009293,-0.5972277014680183,0.5617824612915117,1,211086193.3920431
-1.117097421004771,0.9515653796165829,0.7208233963276494,1,55288795.05272831
-0.37509013756739384,-0.0032511225230444155,1.0904420064931273,1,19501320.53187088
0.8977089386663599,-0.1916654920519306,2.2235521182206406,0,59590911.236206256
1.0945177603329437,1.431965133933613,0.11056293298978466,1,4221462.390965631
-0.062139849939941295,0.6456609242629361,0.042149132012386056,1,50737340.19434041
1.3958004306230358,0.3991616548115674,0.10864569071635755,1,328039093.20011926
-0.47013903544500896,0.5149261068493315,0.43735993662875866,1,72726136.77982731
-0.3667548940315158,-0.23401732742118503,0.5368839920239451,1,13264599.088586943
2.0129735690770216,-1.104531220770467,0.2237819136925946,1,136798798.4709271
-0.009873425372139017,0.6679790956712058,0.07054488123300105,1,33017216.01520202
0.04402957232991215,0.8605021525540012,0.031729102641793766,1,38360872.814814694
-0.5611218247572779,0.25609239026703834,1.7159969869801945,1,75097380.86917855
-1.0469592039089133,-0.28923065330437536,0.7487469499901913,1,78900467.10976739
-1.030013225046366,1.87957609794732,0.10141906085280271,1,8431213.874592818
0.6938700020849373,-0.6854532603570497,1.1701736615255343,1,171304716.30730438
-0.45323246614928064,0.1740869442308641,0.3135919696965518,1,206307406.0530296
1.7869977635704803,-1.1362269929519944,0.5684414583826273,1,13329526.112169549
0.6213596036578604,-0.051592551546856415,1.3933991428985886,1,19525836.22500303
-1.675350746506447,0.8006998218624758,2.4509995186758,0,29036538.038512502
-0.6526880813702853,1.384828553943247,0.48364428116482694,1,24697027.363426503
-0.2886886481492322,-0.6648631690671144,7.108066605440914,0,109720476.17718974
1.4734507862372361,1.2267202202394012,0.15174464258088083,1,25577741.922552705
-0.36864806262974825,0.45129542838190534,3.6384718895617395e-5,1,91481148.01413491
-0.8813594194272445,-0.10894773900798593,0.06615960459854252,1,360229418.19201
0.04349351543935825,-1.665668851373488,3.7490075196175057,0,128733934.51722932
0.7757224377477242,-2.3539093596104195,4.794184529618715,0,1779877869.8261383
-0.6074383658694531,0.11522724224636251,1.209296203881124,1,36784647.10069426
0.3081368962897203,0.4985691778997321,0.17438809155376916,1,5951980.982881317
