x1,x2,x3,x4,x5,l,event
0.7986506900830579,0.8727133636631644,1,1,-0.5957568457156105,13.108777627348902,0
-0.9580877951115649,-0.36805472362630226,0,0,1.183693914047767,60.741390255048806,0
-0.8260503952807545,-0.8832904911686132,1,1,0.8486592262355512,35.62961214532455,0
-0.007468341348832057,0.49244292544745843,0,0,0.07621073604186311,16.38944462562601,1
-0.6236185735049904,-0.20223665431781723,1,1,-1.1553484387862605,14.582730071802558,0
1.7124422547389297,0.5448566853686672,1,0,-0.866808794031786,10.376755210260551,1
-0.41848549076972547,0.37768507514903626,1,0,1.1238111926750622,22.673956646273535,0
-0.894551728965567,-1.7793894298083748,1,0,0.0498758236947763,7.253926669291381,1
0.8780373023623169,0.4908699631171348,1,1,-0.6254678445774613,17.692057253179712,0
-0.5344530540737793,-0.26655345185025237,1,0,-0.09551305792670894,14.899130041400593,0
0.585510231156525,-0.9071374461351617,1,1,-1.684725666343589,17.24388079690695,0
-0.5013290126997,-0.8075616453295931,1,1,-1.2927611030687132,20.199538053323828,0
-0.2471915427267358,0.21515438047483199,0,0,-0.011311112013078934,9.063372729967039,0
0.1497884949468769,-1.0792582599435037,1,0,-0.812564310915159,1.7375426813225676,1
1.281681836162542,1.488711540137279,1,1,2.3706905266969147,10.780738821874063,1
-0.328457437703438,0.5661844498237963,0,1,-1.7031912836376912,46.9767605460233,0
-0.6511845960387898,0.5017038220005396,1,1,0.11575815170234453,11.023521951089304,0
-0.06916982612308875,0.3101300384204961,1,0,0.2808429400144763,12.986796877036493,0
1.8677045949764661,-0.17173462049496258,0,0,-1.2400109130416044,54.90432263382357,0
-1.7807075361026654,-1.1315849694233273,0,0,2.1482008805010673,36.281013968408104,0
-2.6009744452885135,-0.9781008518636378,1,0,-1.7234286900861417,8.675648390078184,0
1.0284809193849158,0.170736413282307,1,1,0.3532151289201843,2.4876118327180547,0
-1.2793537241539865,-0.4889080946343456,1,1,-0.253830665477267,1.1167373503191875,0
0.8103371377484837,0.16658110789228542,0,1,1.0506814876961377,54.82959548352243,0
1.1137068106016161,0.352205075850762,0,1,1.3376023236080954,76.03727498122139,0
0.5162845476715316,1.0195665016006905,0,0,0.343972811397399,1.0204620348910491,1
1.0609425970159114,-0.043607782776020065,1,1,1.2997033960745792,58.91210417914472,0
0.26806847274136775,-1.2435767225482608,1,0,-0.21693535265736288,85.238478205781007,0
-0.8408548541289188,-0.3813083997607523,1,1,-0.527226111147515,14.695850169907015,0
1.0547164120663228,0.6987130363214258,1,0,1.4353808330375653,10.483172660072645,0
1.230854400319759,0.4858388922771123,0,0,0.8703792479133209,93.39345525044129,0
0.5254742004838556,0.07232403684485914,0,0,-0.09644592858091391,45.45880577837428,0
-1.4104947953052902,-0.5490318412110385,0,1,-0.15520181852920475,24.83545268559485,0
-0.4927944020312442,-0.25237413108711076,0,0,0.28977202947631914,7.4935269231597585,1
-0.47777668590683037,-0.5190040626255157,0,0,1.4421392871672136,1.6322015474239986,0
1.3744248561159538,0.7669679158456034,1,0,0.7307582764135585,39.674596178034946,0
-0.6909423546807264,-0.5624489175962373,0,0,-1.2424213011301968,141.4546513225063,0
-0.40650205225930336,-0.4416146339517856,0,0,-0.3073265109911441,17.24132223857712,0
-0.2735625488188058,-0.2875981916911751,0,0,1.549826725038866,38.993200069914266,0
-0.014295806294529107,0.681310899003841,0,0,-0.8877327809038487,9.207417940100035,0
-0.9421517643402971,-1.8584662545615351,0,1,-0.23699600945447144,67.39186985759022,0
