x1,x2,x3,x4,x5,l,event
-0.21806286774461167,-0.47766521843655557,1,1,1.3877160422781607,0.0035607915682097277,0
1.3528463950228713,1.3679477943003464,1,1,-1.4318098726467205,5.600444995798171,0
0.6884041374278606,2.3484065513072405,1,1,-0.3437092729047347,11.75588644039651,1
-1.94808339060056,-0.9739576862281372,0,1,-0.05588274498599465,1.526220872377356,1
0.16888403255554915,0.42530980595025525,0,0,0.9166243489257582,0.7391848047471844,0
-1.091609316834227,-0.06443975479782282,1,1,-1.0911331277730882,3.504054018133416,1
0.5729232160262671,-0.10453301260201858,1,0,0.1237847614293454,29.096240470919025,1
-0.6607318595604468,0.2624806020493955,0,0,-0.1518845265394623,8.886168369052413,1
-1.1314382616537182,-1.6260074680832557,1,0,1.171660837866185,0.6104935302389649,1
-0.05595720011593702,1.372508367995924,1,1,-0.6274532976848086,1.043965337642779,1
-1.8428077214510183,-0.7960769586567619,1,1,1.939968079757679,6.052988146392109,0
0.9518137739632394,0.675018487207478,1,1,-2.0693371071797895,2.078748134285378,1
-0.32587749872888455,-1.051672267628604,0,1,-0.7159399067864826,2.047485225678732,1
-2.2079197788046425,-0.2614406256954528,1,1,-1.1517690883015843,0.5122504934358101,0
1.058739353215337,1.651776496362935,0,1,0.9015852072516373,0.7592634103881817,0
0.14791421249769407,1.0124216671810382,1,0,0.2786577485149502,0.678701840933596,1
0.08755536848209462,0.0936669502528786,1,1,1.0362422534030966,8.188805581341288,0
1.071679178574783,-0.8203709824950132,0,1,0.9042839599240929,5.779894308662063,0
0.015394462646807371,-1.7412010481412548,0,1,-0.9167357516075298,5.957642833662631,1
-0.8946213721659715,-0.5478322798412463,0,0,-0.2862331896259685,1.8282360707720122,0
0.09161627262581998,0.8542883471575692,0,0,-0.34171835371838943,0.7149086256201069,0
-0.1901143127870734,0.7385628587193315,0,1,-0.7005460250132303,3.770311526022852,1
0.6950364974674242,0.22807164384050027,1,1,-0.9204257995322879,8.97883132530759,0
1.3516586491459417,1.8219014694125626,1,1,0.5584127587522146,13.281373265431762,1
0.14846848622737668,0.29680975869484183,1,0,1.363865100421817,7.330467978452744,0
0.9968786116850992,0.9478727528275459,1,0,1.7617568762273106,26.19739925969681,0
1.2014456404429796,-0.2798408125945573,1,0,-0.948400445316138,3.221076761838049,1
-1.8718013193383098,-0.6181174225505468,1,0,-0.5145032434757243,32.121493588003524,0
0.6656843784426875,-0.6255295019199327,0,0,-0.3656400088476151,4.190990844896684,1
1.296349456288942,0.36565023142575,1,1,0.3684667809745916,1.4417032478377223,1
-1.0958353458020396,0.2681871353303993,1,1,-0.04332119544317967,0.4309976126611248,0
0.8041343752434507,1.1147642405654667,0,1,0.7325717024155373,0.5839088875007148,0
0.12817749316603336,-1.0501490364572645,1,1,-2.823845033546272,2.1609727838618364,1
-1.164505645854363,-1.8376753845823588,0,0,-0.2280624579836035,0.5079060249595562,1
-1.27084843378162,-0.9101461977984617,1,1,-1.7092943617035932,1.6971728492838642,0
1.1296250457018162,0.38461549249089216,1,0,-1.7190339130922947,1.0248824760007362,0
-1.3946706276448773,-0.9299559473976285,0,1,0.6133093644035973,0.5568889641158433,1
-0.7910165733197267,-1.2612808219836198,0,0,-0.6048553050574137,3.923137730453164,1
0.20808655003426185,0.3059237864131584,1,1,-0.02579204214069077,1.3705941566268265,0
-0.36685608929149344,1.1222878517704844,1,0,0.1205920654327749,5.221696222437853,0
2.0066609566877798,1.152605150156135,0,1,-0.759195940068772,13.315658798362021,1
0.8194294253091654,0.1091735574635368,0,0,1.112463701432626,15.756825673749637,1
-0.39039039255956964,-1.0547067197477848,1,1,-0.31317626839893137,24.212632761488763,0
0.3880793956168789,-0.5169338501500745,0,0,0.05947495044076402,4.62093297780181,1
0.8992405298877029,0.8624154949402234,1,0,0.7251518852115352,2.5998832603758553,1
1.8063747695646863,0.33428592145510483,1,0,0.6149809814959492,2.074948609804286,1
1.491195595443676,0.847982830999358,0,1,0.7074903352740383,7.97652137275547,0
1.09015574548734,2.0014141071061617,1,0,1.2417461386096003,33.69192460687261,1
1.4819144302469298,0.16743466207146007,1,1,0.6750828795225663,0.9891281214853128,0
-0.7591048960595869,-1.236677490688904,0,0,1.6496592471120268,12.263738517731124,1
-0.3316240917459899,-1.030121531099149,1,0,-0.765893670075695,2.868871957374116,1
-1.0204884731288637,-1.5320249510988577,1,1,0.11265105295659063,3.6368483289455376,0
-0.14970279939139322,-0.6271888351928662,1,1,-1.525090903585857,18.926997590380715,0
-1.5226759422210618,0.4347457799569808,0,1,-1.0857773296569697,1.2485486222431064,0
1.4925381861671896,0.9552533871897877,0,1,0.21644889489340255,0.6665059442942342,1
0.07310692568431065,1.429005298821384,1,0,-2.59104868704512,0.762240362743535,1
-1.7428825249491298,-2.9243178034618333,1,1,-0.8643128192808575,6.005827220738035,0
-0.20412058721478604,0.7890186568832834,0,0,1.9074920747808446,3.3609235853267214,0
-1.4994172952787252,-0.605089223458072,0,1,-0.6032961770016286,0.5243807512853631,1
-0.5300890121602306,0.1803543578729796,0,0,-0.6144360558585882,1.8737458003063998,0
-0.34128913458546734,0.19401571062490788,0,0,1.7335944427350005,5.683518647371481,0
0.6175307394375632,0.9305359099973971,0,1,0.7884321391289536,0.9738624561578036,0
0.7348865925045732,1.1104370833803545,1,0,0.36889114682058566,0.37594689056277275,1
-0.3198912790701005,0.12727884189829025,1,0,-0.6481245466406128,0.5855072134484848,1
-1.0678145625173454,-0.76547807694466,1,0,0.05757491602034914,20.636816244143056,1
0.1664319167581866,0.011204452276722468,0,1,0.006275283005189516,2.8875923754336936,0
-1.966306736878088,0.1261893814291749,0,1,0.34135502876244656,0.745021987654663,0
-0.05283520643129983,-0.7450305017435469,0,0,-0.7103384573821616,4.846236105853071,0
-0.9246333850637004,0.05137592542070152,0,0,-0.14065990019173574,9.552641391093635,0
0.4040987323901776,0.13684416503378363,0,0,-0.1822464720714359,0.7260263276596864,1
-0.9833742779866155,-0.3104902190640507,1,1,-0.9317646636672942,3.819298806289832,1
-0.3090538311502072,-1.140366087418659,1,1,0.5563155830527311,0.47926727759962284,0
-2.4978633690625847,-1.173589493665724,0,0,-0.23538204278001842,1.4405656683569155,1
0.738879977305108,0.6565771102706963,0,0,-1.0996263652158111,2.624405873939395,1
-2.625265938365314,-1.3251152015403669,1,1,-0.5317553836110986,1.7970696014041703,1
2.392577159042491,0.7380055773932257,1,1,-1.2984713089128603,9.302622960866456,1
-1.6789499731725301,0.03215265740108575,0,1,0.7552577493908562,3.455211400675277,0
-0.870740793773006,-0.5131967223769176,0,0,0.9102954705811444,8.135552385782303,1
-0.0906815952656676,0.657460529621379,1,0,2.53103435658849,12.926813866242968,0
-0.2809651990434519,-0.7449462465807963,1,0,-0.18088684418288156,3.91746733415251,1
-1.0760804779147812,-0.44558197349030343,1,0,0.5513737135816547,8.7856160498935,1
1.4546723150807919,1.2959827891248932,0,0,-0.11885921609939372,4.407796585777154,1
-1.9354579927214783,-1.2127422718418805,1,1,-0.8452538797975803,7.24677646808088,1
-1.4483196073073077,-2.0927676549463676,0,0,0.4337999624100371,1.213389938732419,1
-0.14899782084354912,-1.3201945550778986,1,1,-0.6489205278470255,3.1120893778279424,1
1.1320783448853848,0.765564951238404,0,1,-0.15064539254464746,9.898259599032604,1
-0.49110547412446726,-0.007731360955687883,1,1,0.24015035761501355,2.6928629687366388,0
-0.8514176927263328,-0.9581130274387055,1,1,0.35269204680691324,6.901654814077726,0
1.0896675393773394,1.104904796837384,0,0,-0.8220973214579336,7.44573643085619,0
0.7057106499065858,1.3032573936917577,1,1,0.7118798740511595,6.094199395388466,0
0.08018668207741493,-0.3569669091054339,1,0,1.4988053613941517,9.377831049534285,1
0.8897244766207361,0.2819001375254926,1,0,1.6576344228536648,14.123412407234515,1
-0.07982620736695308,0.26680545109286474,0,0,1.4428359201099459,32.681524053328246,1
0.8203880737176675,2.3639176963314825,1,1,0.7365816545326386,3.6628309210451944,1
0.8768902156533788,0.8050699380051538,0,0,-0.47883970721634156,3.1805326541264853,0
0.9123448728333662,0.8166290891692332,0,0,0.3453877976982943,0.9438425962192317,0
-0.8446488112051551,0.03808313266208707,1,1,-0.1275628040909354,0.15629723180258756,1
-0.8099948336397149,-0.7945138167367176,1,1,0.23311625852450885,1.0316317794487944,0
-0.6896523769123738,-8.756904466489801e-4,1,0,0.813860830953933,5.424744950141758,1
0.5026247518529011,0.8047335502990116,1,1,-0.6328998341701358,0.7110904475363593,0
0.13962737564027478,0.10967477199920496,1,1,1.0370299345528071,9.337644868490699,0
-0.019694876957057725,1.0727336176589326,1,1,0.40149857402525724,6.564461160101097,1
0.35638333302538483,-1.1507126495450892,1,1,-1.473686053021231,0.5726253768276013,0
-2.1384763847300734,-0.9859076746514868,0,1,-0.028942373816406002,3.280544457984887,0
0.07169000428022278,-0.1807757078482885,1,0,0.7355635008380434,1.5038567129522562,0
1.514745495209956,0.8231029781056074,1,0,-0.2968147078129804,5.861572618246179,1
-0.363934559321621,0.3407624812226897,1,1,-2.175800841991216,13.7926536915652,1
-0.4516299234962513,0.2817182605308246,0,1,-0.4961302023290847,2.9742543469183147,0
-0.34784540737080955,-0.5111199164224304,0,1,-0.538451497176456,20.12437471704464,0
1.1233595606403803,0.9215468813171089,0,1,1.6765427064728744,4.743919071430962,1
-1.147591974987716,-0.3163488998620203,1,1,-2.087516755561381,0.5248756264336407,1
-0.13188318231055965,-1.5222054067573931,1,1,-0.6017011940348597,33.662913287791625,0
-0.43641734027310086,-0.9925981029648347,1,1,0.7221797348765895,2.355240533749263,1
0.992573315590738,1.252447016592579,0,1,-0.4109472303054557,5.4603708907961845,1
-0.16711845175709197,-0.08573395938340037,1,0,-0.9481988790967079,20.05243858527919,0
1.4298569395149197,1.4450955233600575,0,1,0.3281441574806126,3.576025913935155,0
0.6170805772367081,0.7087028643580955,1,0,-0.431751932846719,1.787962873155872,0
-0.9681664853438458,-1.6859729123049547,1,0,1.0680496583025738,9.440321806713387,0
-0.743625661382031,-0.7778339217745296,0,1,-1.315515808717202,4.110718165369084,0
0.4866678191280923,-0.3427391435072034,0,0,-1.828028549677315,5.542518470125894,1
1.2799428523348026,0.4978054659567975,0,1,-1.0190173357965095,2.7314244691903395,0
0.4765314045785373,0.9535526964721736,1,0,-0.8272829511848964,24.06072057643573,0
0.1967321710181028,0.6056339383478677,1,0,0.7717332628056471,4.031206283252686,1
-0.4143700011721197,-0.6298707413500348,1,1,0.18766346717542334,1.35169229658227,0
-1.2131966623229549,0.5515050706362675,1,0,0.4352746300727802,12.376850594376727,0
1.2853938175353252,1.26138359668396,0,1,1.362295764497792,3.9907429596951665,1
2.38124532073386,2.4673108082628286,1,1,0.1561242324420394,7.00375247556478,0
-1.253372564237267,-1.810276357565633,1,0,2.0696319500126905,14.29178474090517,1
0.3124466554544971,-0.04775876642378635,1,0,0.2672339451916852,0.4952281558265289,1
