x1,x2,d,event,l
0.4722658927670006,-0.24757772931917832,0.6618548961763965,1,1.7968445859738205
0.39056245453275457,0.3693940994334915,0.01649385698901657,1,1.3638956589422258
0.508714367222805,-1.1213981550438445,4.125892073572834,0,6.237211055603029
2.6673955329848695,-0.9466433990629526,0.2155623595441777,1,3.9421077705143808
1.8822025643070253,0.18695056818290837,0.1266806967749679,1,1.3384469342975012
4.543762248347814,0.315981456298117,0.015744606249953334,1,1.664441675110179
0.5574108535905794,-2.182550760859258,3.3483235628759314,0,9.971088427780028
-0.1184031944840978,-2.56243346863386,46.35894589840474,0,102.27628843550434
-1.2383628528931974,0.3958856389824816,0.752402691813915,1,1.4070963995366492
1.3199899303931732,1.0764477390952414,0.02439191816790165,1,0.9277454763540836
0.7535645711716992,-2.0213893381210952,7.024026566252842,0,9.008477043069991
0.965214442905542,0.22897386830682875,0.04726366784584301,1,5.780178320499596
1.1509700269367789,0.4058390900832143,0.06489219573589819,1,0.7748022040688549
-0.17322548351628456,0.9064786121252058,0.19502289967674885,1,0.7389446502131575
-1.0299712823334102,0.5201598346118623,0.27903262296238684,1,1.7122879730641851
-0.5143062237353107,0.431294732688728,0.08648889426486811,1,0.697987478043596
-0.0884305443803868,-1.5289033803091283,3.194476583693205,0,8.712450593625116
0.2682417020349769,0.7795634224513337,0.38691106440029094,1,5.499152279366668
0.8259524755277865,0.624448033983158,0.34547167071048823,1,3.046159000579151
-0.9911760451027538,-0.6272027591808123,4.209885621904474,0,6.860099713058587
0.7208416974082188,0.5948853710021252,0.30454506174223794,1,1.2491738824575296
-0.2505075321339202,-0.03078754165942541,0.3742830581962853,1,1.654754698927908
2.3860355625057363,-0.24932225740371486,0.05223710014808341,1,5.283210745220471
-0.5073913556259608,0.9264738256361958,0.04045386019922083,1,0.9392400285074827
0.7764395605108182,-1.5040359384444968,1.616233436374292,1,1.925054981463076
0.3677576060648485,-1.2656105281767636,0.5164706276103641,1,11.352425734626387
0.4761618544937026,-0.38598170442130536,0.287312633669278,1,1.6586497575418673
-2.7035858837223623,0.9344571404824984,0.08876362850157278,1,1.3741817560040661
2.319016234806013,-0.37062526814056834,0.5860833825490888,1,3.6822485972604753
-0.9946126608089157,-0.3324434856274974,1.4485706346503815,1,3.0596524023126883
-1.1513917396902424,0.08767635135171903,0.1455546084466263,1,2.381216498414155
-0.7217372893367239,1.2494457994513677,0.26151852081067717,1,1.8723407602306514
1.383166758588309,1.3646191477228105,0.10293982322394211,1,0.4182620138171907
0.3998603100931602,1.4041160673395188,0.04049816933675441,1,0.3646204910125495
1.7060503863607448,0.1841999202796722,0.1419984408921131,1,0.23628067809091088
-0.7372955479743684,1.1944932732351514,0.019451918512587964,1,0.6395072228126556
1.2988860713342318,1.1955621679787038,0.09671336732442448,1,3.184684210517798
0.03484021986711558,-0.794881477634028,0.20387838541675912,1,7.29315473696891
2.7558224564835143,-0.9372629251124014,0.08081283978635025,1,1.4464535271121441
0.6358987826313347,0.6172424875737273,0.3120781686256451,1,0.4179094231769853
0.4896558702371952,-0.222639876116852,0.4907272003500671,1,9.80940399257668
0.14567255567118462,-1.3892700873768087,7.708039890091802,0,12.083990516026597
0.04164536412226474,-0.8987774660436387,1.1787384656182236,1,1.6070805883138248
0.33349639996870967,-0.9354151785330397,1.5436155833483893,1,18.61926566036934
-0.21054871524874547,0.7896354145126503,0.8370232111728801,1,0.9120397486482433
1.4286765534069115,-0.10020339283592049,0.12116153314964466,1,1.5602635202098658
1.275140014954256,-1.699840444516504,1.7573597148631337,1,7.01118193239857
1.3582036801266089,-0.5155976038292569,0.6953929586431323,1,1.8181090978048353
-0.4692775006675245,0.030261393973693068,0.8807722597997559,1,1.3247913298938359
0.017655354281788917,1.2459387146657022,0.11992123503022528,1,0.6964747976670028
0.6564148697394901,-0.5793103013777472,0.4448495822618337,1,3.0462061105707425
-0.6261211549771946,-0.3730388448720775,0.6338659287237434,1,12.934116620632414
1.2004354492105724,-0.062224507927680174,1.3010190802718336,1,3.141219675836818
0.3564785850203021,-0.3727579800760297,0.2225028283188303,1,3.460172491908709
-2.4026455135609894,1.1385124647819105,0.34042220691940983,1,1.5935605335362149
0.16295928440745358,0.1890897610700594,1.7985497246098094,1,5.814561563796986
-1.0082047784528356,1.5691767834362125,1.0094606287975014,1,1.831147015312344
0.7885010302265124,-0.08972323323544351,1.1268156406849243,1,3.6934796424880196
-1.1205148455687834,-1.319904484816002,4.7071325034663225,0,11.149352337712186
-0.5823346176324182,-0.8085832219966956,0.7901142954174832,1,2.6752978773833744
-1.5422452052429725,0.15832608335303391,2.6225861978586673,0,5.575693714531336
-0.25360139835758155,-0.5178448134409336,5.482039683890703,0,7.753981086190699
-1.0237574497791375,0.059021272563357215,1.4392129848170816,1,5.674879509150056
-0.8968714399369482,0.07627823710430826,1.0169262116262037,1,5.364563292990357
-0.5340606713758784,0.2239548481861364,0.6071795764740358,1,2.135289297618876
-1.7244024239209967,0.008380257058134583,5.029898057852189,0,5.7164870314800815
0.0715803852878267,-2.120197944672711,3.758736893843269,0,39.777265046833406
0.2837375243827307,2.3940804605202795,0.00171810510043521,1,1.819879591372473
-1.024217601601866,0.07613819690696737,0.01829984777670671,1,0.860638877652265
0.4643706677295754,0.8661228130448059,0.0026547541706443407,1,0.4837748109155926
1.4871000773902268,1.5302021347314325,0.2640139450281122,1,0.5046787423610001
-0.09005939365799928,0.9425446104071487,1.183603623903951,1,1.7876255626512856
-0.19129723261620374,0.46211497863416295,1.1629662514613277,1,4.300749654884332
1.3710344828336332,-0.7455635295322494,0.7974087975327785,1,0.9870040615808537
-0.5342571408493892,0.9876660426884217,0.011865500827904558,1,1.872628733124128
-0.97900567504574465,0.8017924306323493,0.24165138186261678,1,2.4414095557779922
1.8862803241883037,-0.015754668145427097,0.39547383755537846,1,4.210165399845823
0.2584485870214577,-1.450555836832243,1.774110461041153,1,1.9300647799761512
0.37438340952382554,0.6601265180865123,0.24532503844999115,1,0.29116308088909915
-0.6505774302266623,0.6100561341140792,0.2859141733577909,1,0.691223560757401
-1.30194341832827,1.7578899767573026,0.13542530711088607,1,0.7388681208078489
-0.02809027821008792,0.6906136212827404,0.2220406681683631,1,4.851929655333508
1.7061700441813332,-1.2494137663604516,0.21829474694969178,1,4.187359941216848
0.6268346507287199,1.9564107438984413,0.07944088126212909,1,0.4001869150892183
-0.5302221234398138,0.36586350441519017,0.6916911835914566,1,1.9374211697122314
0.013332938757012107,1.5374930709316008,0.08632647360668404,1,0.6819853151746916
1.5001625466181125,-0.16514974962254728,0.17425253809633823,1,2.3523659991221764
0.2570213233235521,-0.5075901696686255,1.0759668399961895,1,1.6581428694245217
-0.5622721338919237,0.07087340681126626,0.9826409261731089,1,1.6375971977461314
-0.23385330411902985,0.505019701275333,1.2067990160450912,1,2.2322675335592246
0.5143552913433086,0.35957351754996586,0.10548055959140432,1,2.1412468250857835
1.2474533949185718,-1.5005161565901515,5.70573736221927,0,9.287418407491096
-0.14630239889912988,0.9035300633104201,0.23446994143738112,1,4.942853144037609
1.048628889492401,-0.0017591066952759166,0.07196644935578383,1,4.656799103837564
1.0206203705297594,2.2156719291341553,0.024669815188328833,1,0.13196561045638872
-0.48628183786406526,0.4013922457579378,0.1745545341497143,1,3.0193167836291415
1.8519347119609697,0.1787584075717096,0.013948995608336583,1,0.13435880380408932
-0.42770539732846685,1.644185893546481,0.39992755321747164,1,1.1379777510007263
0.04975521323462588,1.2826808037648727,0.016446134521736648,1,0.35471079079872986
-0.1976121518228022,1.1485421982336248,0.033069699466135236,1,0.15128786772027877
-0.4401863149837607,-0.5320638762311847,4.240103404294362e-4,1,2.7936175399812773
0.21468721399963264,2.364700642134214,0.24991116153706347,1,0.2991879232155843
-0.6557609216865078,0.2528824252932859,0.9351736103772851,1,3.3530350393604667
-0.2578510288950455,0.460830290446948,0.10094120307119037,1,0.8529631271718895
2.3774624429580014,-0.467833942472211,0.17138848891707367,1,3.0136627233875926
-0.3460468206845034,-0.15099797670800166,1.8659328364014853,1,3.0735265325070675
-0.655659523023875,0.8721344553869859,0.19181432129250775,1,0.5415779024963636
0.24612177246894928,-0.9084384823230726,0.7891945708849242,1,2.5150691422321367
3.0892407323525775,0.7184297019008266,0.07555793716812921,1,3.334062219014011
-0.3751077896625637,0.33661491408607996,0.9659443709089779,1,1.3020507597572062
0.06727601375090854,1.1974372185019189,0.2121656793632822,1,3.4673304369346813
-0.4911477710999315,-0.13254300962149507,0.6224149187939408,1,3.0248372220483306
0.7758918623394797,-0.7746260616326198,1.6963279767986859,1,5.4218764303781946
0.6686312767951638,0.4712387657389082,0.25749318722033754,1,1.251665151941004
-1.372756511398994,-0.49664605006103907,0.7697990149083502,1,2.6341343327941416
-0.21076472574365376,0.6775950397000847,0.7588370948412739,1,0.8990449981715103
0.07591955789195311,2.1131328226645936,0.1081148869594904,1,1.4539020510072107
0.18943399346017586,0.5263031331403023,0.07741168299923669,1,1.4458834485370158
0.932501071962554,-1.4381530707062622,0.5331877626166296,1,6.206437238068031
1.2285186838406172,0.07580254646036791,1.3210716081600196,1,5.283794191678595
1.1444912217164496,1.1858520498999081,0.08590057984367579,1,3.239355209333917
1.823716258969016,-0.7764253337565974,0.39436671188821354,1,8.441846376902244
-0.6070403818002713,-0.4674624224158721,0.3304454655540815,1,10.686305361721416
1.0402488359337354,-0.11929311879106774,0.2661003093142665,1,0.9496142253981971
1.6016240992172084,-2.2008492553864043,2.3359481522160443,0,22.518549442403824
0.7737569850103839,1.9228047226174068,0.01139766142481314,1,0.3950713797399608
0.22382992545793978,1.3315910584162696,1.0396095185298038,1,2.0247731450762245
0.5611309158688553,-0.032930861678070536,0.6816361830225592,1,0.7641952571835158
0.8721332162951129,-0.850676666330451,0.3986869467490523,1,6.557119070070336
0.28796078939523967,1.3286677883855456,0.07107219789744676,1,0.3813955224309526
1.2928957474340879,0.45528002326108236,0.27102965514394173,1,2.2353400564322814
1.5740366698187107,-0.7200466490203544,0.15944118724895423,1,0.7785165745969119
-0.2948578845488545,-0.6539223790507894,0.40431908564589203,1,14.086226521829868
0.6208716796084155,0.14407101408187156,0.13891729344377568,1,8.1287467886491
0.42279008574535243,-1.4563254686341125,1.4927992168366073,1,9.248284507421353
2.5536568449341686,-1.0058706138881743,0.5763840022050613,1,6.454862159510873
-0.014448132543994525,0.2170355477051362,0.7743864077187164,1,2.7648342729945856
