x1,x2,x,event,l
-2.464053761058462,-1.2355764720735942,6.137420443014977,1,0.4437778809767888
0.7648308818131047,-0.8822928331064602,0.5894751175878057,1,0.0849786239745365
-0.10639005481030762,0.7320581127801211,0.9474979900086753,1,0.03276364560651847
-0.6051418958562861,-0.1769649937773771,4.062699207640998,1,0.034563075575283375
0.575129917160355,0.4170859938087668,0.6037679176496594,1,0.1370079095411255
-0.20747598841970943,-1.636552548230574,4.313351380202903,1,0.07646936768989875
0.34737278985363523,-0.012047569774258986,0.41292418987496626,1,0.18418593672021122
-0.5706237310723652,0.5044316954757062,0.45418733491984287,1,0.26817271616267463
-0.21759594673881258,-1.4617730785100191,19.699547860327286,1,0.6102138661417472
0.6400156875458758,0.5209409438652794,1.303517090480845,1,0.6575457647499112
0.71315023498516394,-0.5012909613527028,1.6963827950561123,1,0.00351124769361254
0.2564997352443002,-1.5821779546156047,3.8222073373780225,1,0.6607809788212375
1.2650963859113358,-0.4052253511004171,0.6613908918752595,1,0.56563765489937
0.35881147383826495,-0.5091031733020589,1.290428343228502,1,0.32499451953222613
-0.16001298323825325,-0.5127418719094042,0.824701695300546,1,0.5003686010452009
-1.887456672456905,-0.1334892656901951,1.3107076304987004,1,0.3830841432962643
-0.22342701069812243,-0.4484910449115612,1.2166702706842347,1,0.5543834140948185
-0.22435794476369283,-1.1002515180390273,11.327972874612808,1,0.11390618728108139
1.8821178555393892,0.4259818397822786,0.4134367868941533,1,0.14446305470967719
0.33162513394109333,0.3207345738812486,0.222283461420829,1,0.0351366887649572
0.4886467313896141,-0.08360743890409367,0.08052560745918261,1,0.0023992259590964256
-1.934563748702787,0.3876007102600103,0.8753581911748515,1,0.10636884766957
-1.2129611416481025,0.19313927883690865,4.058117496199608,1,0.4497266862759436
1.483464131509762,-1.6054326322921821,6.471181595070738,1,0.9978842410052203
0.12242564175965848,-1.2959540282810469,10.256707607565074,1,0.28828835997787283
-0.7540097266335606,-1.405205710704366,7.061493049703344,1,0.3164346979103977
-0.04775113170796261,-1.5379155633070942,1.1309057277330994,1,0.03214544884181212
0.8276326050309729,-1.1312053974409693,6.00799023226483,1,0.4231037283393164
-1.0265968284608815,-0.5945666891389596,1.2781368640743893,1,0.22995635055613442
0.8473509985252332,-0.8464996347199092,0.3815090384958773,1,0.08689191240650944
-1.527194685081349,0.57819178105729,1.0873746018193238,1,0.07945580144021928
0.08267724889613955,-0.8365781903735637,1.193058920058767,1,0.22814843032516893
-0.15916747246681093,1.9041062187551447,0.053534609681308645,1,0.04985861346457015
-0.1601267585883347,-0.34333157459341107,0.4191175885585322,1,0.0997602606491808
0.6293171932466977,0.4033543456913966,0.4561264200217027,1,0.26995177481078536
-0.10785231262490559,1.049672021031948,0.3431238149197357,1,0.15767369157135233
1.7086727624849865,-1.4700870731325346,7.039807294239423,1,1.9150837898929562
0.527121056314077,-0.35176159408446417,2.265766814226587,1,0.3252578947160644
-0.20540179805491077,-0.5209442572065389,1.191527700491461,1,0.6379645017618114
-0.1550939642707389,0.2883296374154126,0.39015658822974403,1,0.14729794293780044
-0.022706577450392465,-0.2108159970407752,4.688290762921263,1,0.03187548079571008
-0.6385743004581308,0.054116056114387405,3.591398304100836,1,0.5052673988706039
1.5431402811182142,0.04367352234155805,0.2802710501209856,1,0.10590180842713746
-2.350197433248106,1.9036205394506283,0.3882547519775074,1,0.2274356449988848
-0.4814808980235961,0.27579977676732814,0.44330459049792575,1,0.05467298968481499
0.8628858685391638,0.07395055515875949,0.3750969716869592,1,0.16226307402240397
0.7192769697452488,-0.2627999506739297,1.6862395359214424,1,0.7252423769963544
0.7565262907035883,-0.5563960224593658,1.5557446464485813,1,1.2031107970436685
-0.9135690233642413,-0.8752065446844217,2.843084186495774,1,0.3535523004963435
0.4715107800116249,-0.5778968400344627,0.6318568855768327,1,0.1427871149190385
1.5472180182017001,-1.2008409684325612,3.094078626852611,1,0.2962423365872359
-0.15361736810798096,0.8446673957911349,0.23208749493182132,1,0.07679334633309617
-0.23995183480684043,-0.36890592464036526,0.3862916099928707,1,0.16614620769707467
0.12872420814481889,0.2805980795047929,3.4881258358995977,1,0.7586965452027746
0.4214787111743393,0.8298536259683101,0.12468368466715431,1,0.0028352471514292293
-0.3349464208569173,0.6191114851551565,1.8421443282179393,1,0.024252215295183583
