x1,x2,x,event,l
0.10175462488827114,-1.1790608744545432,1.5342981596698486,1,0.901824549020842
1.1309050497786142,-0.35885578634988224,0.37326812180738106,1,0.033259601914323866
-0.8805090300884283,-0.9622219196319022,0.3131373542421711,1,0.12521965894848108
0.6616044613261617,-0.3881523711053725,1.588951177769901,1,1.213976609235272
-1.53279045860343,-0.061062524751776114,0.9399902671046471,1,0.4112997930496931
0.3167147956067274,-0.9412612352371227,4.794443208426042,1,2.5893200048126586
0.570260222405597,-0.012627549635223058,0.9384933288633597,1,0.08227635116472683
0.9144885857995902,-0.22376965738717441,1.5222261714285363,1,0.7375393313122913
-0.20878914921730118,0.27647101948668207,1.1501149336781638,1,1.0891106747497024
-1.2270043068191716,1.53248518194016,0.4626422731786633,1,0.1567720373365175
0.9415800110384693,-0.5786588942906198,1.203696912222473,1,0.23659200163727945
-1.200251025675479,0.05576723478047699,4.485838886519554,1,0.4348940062742014
0.8805024691672455,0.04664364479318752,0.31543998974864984,1,0.12487267300285723
-0.5577980045177863,0.09263475166192175,3.2019289195388785,1,0.26442360307555646
-0.5147910048165772,-1.5827225695163316,2.82800477475131,1,0.5629260878777131
1.3292922214865337,-0.6990542607387297,1.9070488027241008,1,0.1833173440536484
0.9967883174501451,-0.7830738924485856,0.7050651631509854,1,0.26953454468589355
-1.0801895187327393,-0.3387969598328208,3.1248716605073406,1,2.4023370327309075
-1.6754042578596315,-0.5857646794155525,9.5009439815639265,1,0.7641912141116336
-0.882084532089558,-0.6311080047505271,1.7600536926428934,1,0.07092408020980656
-0.22878417194786047,-1.0341308571278145,15.77267724691171,1,3.2567175359752483
0.24647780372092168,-1.2010286034047366,2.954483031172422,1,0.8760798396017554
1.0390014112726704,-0.6480281242388849,0.9256903779832684,1,0.15263059039044327
-0.05294474064595481,0.3941379862949044,1.3670474864998066,1,0.885498311783761
1.0557413228947268,-0.03967892021063941,0.021041121182913014,1,0.012182193459011614
-1.0272962526852203,-0.20084334192560535,4.193272381500326,1,1.032522320694864
-1.2005032077905637,-0.031057977900451925,0.8419977412318813,1,0.16387822979595512
-0.7046567461597999,0.7837485067596229,1.2005328165940319,1,0.38531854923348874
0.24755537138524894,-1.6390291241990287,7.381786057723825,1,0.4850178415654227
-0.5009194513728904,0.10297170587893713,3.0654809156758267,1,0.021156716664120633
0.4648771496687136,1.7813659233791674,0.14514407944850005,1,0.13533506717067212
-0.8086898474762607,-2.7793873369211006,23.805730649157972,1,6.6475599353861075
0.7812277788812655,-1.7809377569893703,1.2152280579906904,1,0.2719282149337232
-1.4927637600703745,-0.6340237467203407,1.399971508041493,1,0.4791155445855111
-0.36043479766166475,-0.16329330637473144,4.713662463173147,1,1.1761574710833484
-0.9968920196360311,-0.5458942598262359,2.7627462652354566,1,1.0555936581861378
0.30796291450867225,0.22247450769132635,1.8473723369403776,1,0.7609237637370825
