x1,x2,d,event
-1.0350746717102222,1.2160863906044312,0.574392894009856,1
0.488297810870696,-0.5510132201186765,4.59831524721528,0
0.8632233218118502,1.0322307324053266,0.15195219787602357,1
0.5674446748254374,0.32282187639810167,0.21072086392623088,1
0.3013192223657956,-0.048191619705297305,2.1253956556252462,0
-0.14213421438880247,0.9409525385843618,0.5518051156772399,1
-0.8468118631482338,-0.6844546053455323,11.533762185273595,0
-0.22304193393413113,-0.8749589203424412,2.486179863121075,0
-1.3925504963904296,-2.582623637495582,38.05911640748093,0
-0.3478765435586669,0.5097669195383587,0.38624205918173427,1
-0.6995670973327791,0.9944717751368379,0.8690906868250907,1
1.0574117369715048,1.312477966358935,0.11238203249145429,1
-0.08899086528185884,-0.8247055472184666,5.871470964347229,0
0.96867549295919,0.29854152889897395,0.1063502503048869,1
0.5078643826974193,-1.6694448544550824,2.8311345405650927,0
-1.3643664356951792,-0.8045179281449809,6.546228648025599,0
0.44119352123918837,0.04468500137153001,0.5959997597011478,1
-1.4143638793432807,1.201247111721691,0.25049539350069394,1
-0.23352651389897933,2.7694703064215704,0.016203167282104004,1
0.49661255123431997,1.0740891571487747,0.10248582522820394,1
-0.8199790978905119,0.08191665989841507,0.7470874602624131,1
-0.5605999505086527,-0.1977136976856947,0.5414951482361648,1
-0.5410241270440109,0.14465101265432487,1.4625409565534373,1
-1.360142802984016,-0.8505376929608403,9.301064425261421,0
1.9595491477374292,-1.1076498664809873,0.018110892379925896,1
0.8249397081659771,0.5860969541399772,0.30410294015465467,1
1.6735268877287084,1.7397896565562674,0.06157790513684896,1
0.2769940679748829,-0.42359544361180085,2.432845774288406,0
-0.1791288909617752,-0.7660401414940617,1.5440560921479012,1
0.37812673213475007,-0.7030806405963745,1.0529528450591925,1
2.4586923758440666,-0.01697286731566723,0.18015788355316426,1
-1.489499175266196,-0.4039139138815837,10.199830816289401,0
0.17776159447655357,1.3780898436984206,0.09384509777476158,1
-0.07713622155693522,0.8969526497816321,0.019700530745517676,1
0.005261297371092575,0.3082841547991644,0.2806136683883773,1
2.879859188958803,0.35109439056581165,0.0742789485011807,1
-0.14851863425341963,0.07756066080756235,0.2422515164346833,1
-0.43784519980705433,0.7124746883834253,0.4124951865508251,1
0.8052408588389429,-0.814678832056257,0.6898280772506116,1
-0.31263037518983694,-0.5687258701517766,3.1541438484474607,0
1.196209531780052,-0.7431239800934615,3.6191322699453665,0
1.0294375356626908,1.2757356960106074,0.041523280557384586,1
0.15506759325549346,0.5922342881575681,0.2641559192428446,1
0.04411400543928446,1.059353527737622,0.7306401352463296,1
-0.29620025354396506,1.2088565538875364,0.41029035942257946,1
0.7108824665955551,1.3188103766570385,0.012452109355627503,1
0.8794353853518732,0.0706194344998039,0.3652042914917801,1
-0.40830134351085623,-1.982970837566878,28.8466258088768,0
-1.5833096106731908,-1.9033591671562888,3.3666650729490244,0
-0.5210040536171013,-1.092336579855792,0.7858296190450482,1
-0.2537307716756718,-0.9194501663974396,3.6407717991855573,0
1.0201482152864199,2.379580146903571,0.020467650441696086,1
0.3015795862218015,0.5361783120559668,0.5415687995887307,1
1.3069626128294387,1.021622977849575,0.11515452408452068,1
0.21968333123433606,-0.4117606152347976,1.2517029023401025,1
0.20650662148365137,-0.9146704799292331,0.1172821148727481,1
-0.7045740425218855,-1.371316437629201,14.792414213661571,0
1.1250973443642869,0.09220742153796836,0.4969553994914458,1
0.34777355994704007,-1.0158269223936571,8.401768373835845,0
0.9166662680104278,0.6125849329621336,0.1853827321465015,1
-0.11033697970966645,0.4167357976960643,1.271560871897811,1
0.7926920043763211,-0.5879734611126559,0.1841916969817077,1
0.9071761928713864,1.981954021039796,0.006544437587505515,1
-0.22807602840257313,-0.7007349896324385,2.2994709599741237,0
0.41487650787586433,-1.1009087911016424,0.79161631498414875,1
1.2918304610748876,-0.00369623713434645,1.0873681551971714,1
0.5074363293080273,-0.3818420436990086,0.12534913387251967,1
0.048394088422331984,0.20602774707531166,0.3310085493826211,1
1.1467868429429502,0.7011330970199607,0.06076444636511052,1
0.07124158193588005,1.304943240797639,0.10526050944308878,1
0.676250810502249,1.0135592381025753,0.09004600450327058,1
1.295203920961538,-1.1202991594564926,5.2711859235500915,0
-0.7693275662040043,-0.7035379072018363,4.468420361261491,0
-0.35166456864228884,0.433742508217451,0.17755051072828734,1
-0.35715662206497134,-0.90730699471727,0.7569005282960067,1
1.4539711792623473,-0.436281800576329,0.2545125355039991,1
0.6055318926789955,0.007057119503906964,1.879070740969851,1
0.5645705418181223,1.1438448153144962,0.10221867406694275,1
0.6311980290488969,-0.9256592892726245,3.145270137930409,0
-0.38203745454418764,0.8246021870521258,0.2644731113336511,1
-2.4595288973114267,-0.9010972654400097,1.605028735288226,1
0.16358977672946695,-0.06800776342248768,3.0147529020128756,0
1.1242901688982374,-0.2621288568456446,0.014967266281436699,1
-1.0566458590452914,0.6688942567047015,1.0499803334845927,1
-0.3246702544464234,-0.4937566851713678,0.42409588081947786,1
0.06697269678803604,1.2780883339643623,0.004319339257048011,1
0.43762220952296665,-0.9874973259824195,8.13949266259988,0
-0.42970843966830213,0.05344269587451262,0.4789149730954009,1
0.21431841655727885,0.2195970828990361,3.7341749147070074,0
1.0927578837946301,1.1974641951960596,0.09373156749054752,1
0.10620874887427714,-0.9805255188021852,4.386763650592353,0
-0.7468173011776839,1.6272427768555056,0.2310522467323654,1
0.11697926637239787,-1.0924584217662325,1.1800920312433458,1
-0.17270746712564808,-0.6804599773654173,12.370245523965522,0
-0.19785867574660912,1.6539611554812637,0.046690495105776456,1
-0.9380747994630454,0.2789385793072355,0.7646459081835392,1
1.149953124616918,0.012594660374885379,0.2576231013513128,1
-0.1571365276674547,0.1999113357776888,0.8320540088521716,1
0.3478533158357332,-0.03450620401853886,0.058894989608080615,1
-0.5747940250849009,0.2767437715360761,3.0026651738663963,0
-0.4247978251141362,0.4256751131753527,0.3445691029675562,1
1.86794634396342,-0.1923119352895822,0.3223966473859881,1
1.4863485420810174,0.6215671015401518,0.20867436721730148,1
-1.2484563026588311,0.7787078498333658,0.2718895051364403,1
-1.0100037352962,2.090159182431901,0.10568034049236893,1
0.7571948007364271,-0.10397440704284852,0.02526691400347802,1
-0.33858534594738837,0.08646463045355156,1.1210719831191722,1
-1.4612183714464853,-0.8836720548613154,1.6712003236118198,1
0.9589495938235088,0.6776015337336656,0.3409206810008751,1
1.0999659597673823,0.5952344351461006,0.4348164272105247,1
0.671148772253158,0.7664497938463334,0.09202433361317042,1
-1.2552074030677365,-0.6023457915881837,6.751790868288806,0
0.5735927395185797,-0.8259540855808928,1.3046814116784446,1
-0.4436467681415535,-1.364075136791084,3.0676917408899524,0
-0.5752110961704294,0.2845995492601416,0.455905384091788,1
-0.06264996931664495,-0.45764678880098797,2.065284010988849,0
-0.9633542216436713,0.42293937592576636,1.3709755530992962,1
-0.9957836197018296,0.84053397416075,1.1530984101979143,1
0.8802280676765293,1.9411618243851156,0.042189976579054725,1
-0.8390741412170417,-0.21188916993991577,0.30473129443084623,1
1.0201941750289036,-1.670320504448901,2.28001663902347,0
-0.5408906917449442,0.0399879343657436,3.479245084050138,0
-0.6136356714232734,2.0036227479959736,0.09214282223144324,1
0.7833362959352982,-0.9434311088395356,1.245924563979727,1
-0.9853909337776426,1.16269673203068,0.7970148265762558,1
-0.7459746139379663,-0.3070241132843828,1.6542935134686076,1
-1.136816877747784,1.089443600531024,0.6849357476865203,1
-0.605563058776902,-1.061400572375206,10.65838528673515,0
-0.5096513268375985,0.6107072892467146,0.2705043329959127,1
1.8090737747728975,1.4243065181482368,0.03448745322415994,1
0.7031982164045664,1.2040492855003215,0.15022601890209647,1
-0.08219337687738944,-0.4932532429558386,1.009309503737606,1
0.10092071901753526,0.15713995929255206,1.3213423280125933,1
-1.5744987140035103,-1.2504283352685355,17.30301539046329,0
-1.2158568614087033,0.6573341730647229,1.9100517475686294,1
-0.7244788552529791,0.4976703510936775,0.004106954679325038,1
1.7625119103987525,-0.49774709032834585,0.804306489224484,1
1.190868660168513,-0.38109345925085697,0.18232503344199366,1
-0.5984801036582249,1.0572802690134213,0.215497854096637,1
-0.04491312103336688,-0.1003483103467443,0.5018284933093268,1
1.1134159693398742,-0.01601086308591741,1.2154572935357604,1
0.9332261949484844,-0.8470703758122531,1.1769084524227467,1
-0.8332161021732298,1.3459885649880396,0.27403032602308636,1
-0.9901760197690029,-0.09404117187165875,1.2990409828311953,1
0.9005715027157444,0.7470407248161391,0.03148568868329819,1
-0.6607724837250014,-1.6820626546005089,23.45552798960183,0
-1.725775508835054,-1.1153413633266829,6.184542552352294,0
-1.272443361335769,-1.1955827904760452,22.130874497606374,0
1.0728118522758998,-1.5347939526023948,0.9442897241806436,1
-0.5186722414320026,-0.46830611615798434,6.742949998955062,0
-0.4456610144956659,0.7035370965773542,0.007012180242147579,1
-0.4215943143171352,1.046301110920687,0.5230580243572952,1
1.3230197488841684,-1.0735678998724627,2.2699704366303495,0
1.1087430239588372,-1.5350192740787998,0.4199958974790156,1
0.7534033985340974,-1.67818155999633,5.305664962294518,0
-0.06260571769765816,-0.6054420336223122,0.5563686164177938,1
1.0646673064744137,1.097298419054544,0.438286134506472,1
0.35283013344012987,-1.156847005711054,1.9607861812719993,1
-0.1680587392064401,-1.1505260529641836,4.924863490037262,0
-0.19590359298157164,0.44639536336642244,1.7210660313462964,1
1.6683067692514562,0.2803158335724331,0.24577750381100688,1
0.4905235414512257,-0.012126793914493148,1.4936911491757496,1
0.023319249058647195,0.6465414765828504,0.6928144577595822,1
0.5780873393752471,-1.2859516724935396,2.620247793274859,0
-0.6740168244266693,-0.6192583060990178,3.2820070573515387,0
0.29040333367179255,0.9629390044365078,0.057840125216327955,1
-1.25457892116518,-1.1827311455726037,6.337755557694992,0
-1.3701894123442757,1.2900226334624436,1.3694333261041072,1
-1.0698254052081864,-0.5292683194750202,1.24658629036409,1
-0.2079992601581741,0.7414232650831948,0.6660002334503378,1
0.07156013029242293,1.3818691476638922,0.6251312186829889,1
-0.3583899871211807,0.9695026015303109,0.6373373093261426,1
-0.1906569651422653,-0.031067075397811797,0.6737567737610886,1
0.47372618954083295,-0.6869726318519814,2.1097258333840383,0
0.6374880534591099,0.47665131023197865,0.31847419533053495,1
-1.0198557559518975,0.11138284879757505,11.39547619548738,0
1.335845034720664,0.1897794229362936,0.4970393122046722,1
1.3252655228773853,0.31795746077678405,0.2627085467591725,1
-0.7118373855524945,0.815295543639768,0.67638082077982975,1
0.4840165573316315,-0.10980493404442696,1.3862958607875178,1
1.1216583854080087,1.1518948067746897,0.11181264162483345,1
-0.2807734818434356,-0.42375854091240905,0.6687050251914696,1
-0.09708316528214328,-1.3218013865924991,3.5102001377482677,0
1.2891765592498805,-2.0554001815415397,1.1197682652467538,1
-1.7046947284431726,-0.45730163410626906,1.5346008767211097,1
0.34827021608304787,-0.5783856114836736,4.389562176239136,0
-1.343911780804024,0.4720152569038978,0.4249643174236419,1
-0.9598214469151098,0.18679848945981664,0.4438419027833755,1
0.41392025983190744,-0.35908126011277847,0.9450894866563758,1
0.06330956774019428,1.9750801592334963,0.11903382141019807,1
0.5920964595895484,0.5746913300430013,1.9171168577880673,1
-0.9701582393542784,1.436394325906681,0.611169734621759,1
-1.8804241358281475,-0.6368166617295634,8.42864339795207,0
1.651597239907216,1.5896877092465196,0.022417704071568748,1
1.1928050230901113,-0.9952990361011438,0.6769487071985135,1
-0.6188277565806138,0.5821888185507866,1.4380888973840151,1
-0.5357325722590903,1.1715383237470272,0.1724552627471881,1
-0.3440873951271006,-2.0612781080920026,7.212869134526702,0
1.8702192242775253,-0.5754679308579824,0.9778375128830977,1
-0.0011048090663299175,-0.7589547717158103,0.12790831129298633,1
0.5740260074873297,-0.9677350109588829,3.949352431432689,0
2.830524047226308,0.691697543930922,0.023016681023948934,1
-0.06659947056748909,0.833691549021216,0.1738109826228796,1
-0.4654727199111652,0.5949941319183969,1.2356466383825166,1
-0.4244254272983704,-0.7364896935332016,2.489253122887761,0
1.4261472719526123,0.77492100540206,0.05227162528551113,1
-2.164995422713624,0.4777293233097749,3.0277412655302056,0
1.1864006346960974,-0.2092850616031806,0.2802064411512133,1
-1.6793725799363113,0.3555421860807086,0.3303647743520385,1
0.36459546125268505,-0.3653011110898289,2.5465024330760926,0
0.8493695387744836,-0.42219672455379537,0.9090833091154038,1
1.0681096137918162,0.4414609125330862,0.34836458102789664,1
-2.406451468082426,0.4253619492292597,4.95552667068827,0
0.5245326553335284,-0.6631688070080025,0.9598716260438706,1
-1.365402040272895,0.5870485219414838,2.994046461025632,0
0.6870786176635515,-0.46638631679299714,3.313587171960884,0
1.43051966176736,0.8586082223636639,0.01720259749896516,1
-0.12727736422604302,0.7932634302023831,0.013989953342494043,1
0.6317750895823685,1.2974465830437318,0.04040380234659435,1
-0.9284688999285811,-2.3028025115492747,18.524469763069316,0
-0.3120175960086771,-1.6991790606771713,24.180822279979527,0
-0.6695835775040317,0.1498375735379923,0.4882048218384497,1
-0.07921747338965718,-1.0505055398229495,0.4567603658384532,1
-0.7722872770798495,1.0602278603553659,0.39446478678424013,1
-1.418305468380028,0.2794382720950537,2.3724192181387966,0
0.3067092255845766,-0.8815050012138762,0.2845492325012581,1
1.0791769018516923,-0.5336241505997509,1.4253396089533783,1
1.1392190960878266,-0.28121802480197317,1.8276275704346827,1
-3.140203971565016,-0.9074880454392941,22.43487937040626,0
-0.11137747520524084,1.2275585222045473,0.06846108793395855,1
0.05982919364596858,0.4791374513530299,0.49055267655446444,1
-0.8254158465067448,0.19121105052058646,0.20976009537134,1
0.9400157146419371,-2.7003679565710597,5.820270524604054,0
-0.9210995223143066,0.7620903817436507,0.705369192338117,1
-0.6091984310819846,-1.0642003762178773,2.607078983082477,0
-0.28464490410278614,-1.0671195352591185,5.0577517373201735,0
-0.8282412524763488,-0.4377345534679167,15.141392164583173,0
-0.6380368284371924,0.41434978429618835,0.041313859221948405,1
-1.4934694245280558,0.5086855296423963,0.17262289816063417,1
0.2771410914639708,-0.1291551848747669,0.0014141164457295954,1
0.08437717066897558,-2.6449738127375113,23.28388383205307,0
-0.20060099400558387,0.38457677191092005,0.6989481376204463,1
-0.1820400597998694,0.42222771585707236,0.1842979950927038,1
-1.0300271041607234,-0.3119054453097075,1.778528921537711,1
0.45241656551920184,-0.6041132460327896,0.055584698521736475,1
-0.7039970405865084,1.0725904793899683,0.37503575256456856,1
1.0688142521676234,1.1982789520966426,0.0881873003524158,1
-2.076281158702427,-0.25309311597323203,0.24739831094974282,1
-0.4327329068229989,1.5507526148625204,0.27076734568093286,1
-0.1877790242848225,1.4714667705359141,0.08138197891605636,1
0.563363947587041,-0.3380978859215447,0.025205503855519097,1
-1.1194436217277894,-0.1854859640111834,0.40636997178958406,1
0.1459623182348079,0.3924013539664211,0.13403320126652962,1
0.8074448270544996,-2.828009105455105,27.088764365964156,0
1.4030493833170588,-1.5102754714939859,5.117528328255496,0
-0.803131706669606,-0.5224998706439552,5.487812725134909,0
-0.12664107474749853,0.362591202561877,2.1973379021491164,0
0.2541925520647786,-0.8234126386154265,0.6855333740474205,1
-0.30048015311625176,-0.06941088143625723,0.5282324515530255,1
0.14606658836674002,-0.79616027100539,0.22705474422939728,1
2.1149888792474916,-0.2580029638481406,0.005687114611236032,1
-0.21672498708189525,-0.2517027808548357,2.516576417316136,0
-0.32172122542557796,0.3805511207236311,1.3078119504368542,1
0.20705840973921252,0.6213457051703519,0.5358543287364931,1
1.286751636757033,-0.08183231544446248,0.17652757998343752,1
0.8260367266709713,-0.308613463714277,1.8618592604497326,1
0.7733827722488462,-0.4665376643889626,0.6200653002996411,1
-0.5902496149986469,-0.7673035085845361,1.4777027978218562,1
0.9762608839347194,0.16247131670641815,1.3018027988655168,1
-1.3922397559772022,0.6810141271844736,1.7896353890656653,1
-0.43208452840005734,-1.3286016537503478,4.69441677105074,0
-1.055042653782067,1.1483892633061172,0.2262809816470812,1
-0.13355683094883242,0.8165510981172583,0.10105768499089142,1
-0.3205096101241524,-2.3400386877104893,14.355816290623554,0
-0.1403235438615721,-2.36905739616302,28.203812128798255,0
-0.4175062062683166,-0.5649952164831297,0.4372529540966459,1
0.16997124179990636,-1.5601356214198063,1.295940793966443,1
-0.027937292391157297,-0.15686770858412916,0.5288625042044985,1
-0.23334224150304142,-0.4704543903145492,1.349636509630691,1
0.04519913896445998,0.7816564089665583,0.10424104865071358,1
1.2775578257587035,0.39207209511952934,0.09959772414817519,1
-0.16196790296101105,0.3480589776255351,0.7326163677737673,1
0.4520550012643733,-1.439840769439654,0.8248882274108991,1
0.2370785940511645,0.19390419121244526,0.4408387160239375,1
-0.7689049694403807,1.24810152725628,0.5004161608454545,1
0.04027969713197007,-1.2586250825653074,13.263819343313083,0
-0.5393591955887913,-1.5290723817553236,0.17271080781273032,1
-0.45364994746915194,2.0195252739671625,0.011020664557329897,1
-0.9085747869686974,-1.0953209295040143,5.0741462612860815,0
-0.813009082952575,-0.6764662922344215,5.469595166862251,0
0.004639205977518187,0.016948964439376983,0.2441337987009102,1
-0.8062588702722572,-1.7289131804947289,1.4301512456940515,1
0.7871698961058975,-0.26080528986370416,0.026946127697636154,1
-0.6009234927168033,-0.8539385124359112,24.09079588325661,0
-0.3035261824314203,-1.009792073849486,0.915168478523718,1
0.43345248677106074,-0.03328839922243648,0.9298482858125422,1
0.8681857651155889,0.8047835709678867,0.5308408529775909,1
0.36041755487956556,-0.8231336894740441,0.7330796194855242,1
0.6638672778406955,-0.2884422176029751,1.7512024571530493,1
-0.055430781978879906,-1.275235604347181,7.1898608683191565,0
1.5692609462058296,-0.8310763886138205,0.491725484636841,1
-0.09256945984072798,-1.6554052352284236,0.8081891509015067,1
1.1008514930574733,-0.19555595558486655,0.11128481527041786,1
-0.11504222471074681,1.7688431200243457,0.09168543518856113,1
-1.3989767236129993,-0.7757922893763691,6.135725719821329,0
-0.6768791641983453,-0.7380319988525487,0.8308111965818167,1
-1.358925907286657,-0.48363989040918665,8.717036669885516,0
0.34146563677542635,1.0748243833900522,0.08041204133897546,1
0.6018792220688053,0.530767418225921,0.7767922407899831,1
